"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-10-09 15:55:00.000,2,60.005043,97.50726,78112.22,60.00502,24.377567,,60.00502,25.805416,,60.00502,22.4739,,60.0049,24.849567,,36.6,77.09,55.0
2021-10-10 04:25:00.000,2,60.004436,93.022736,73685.89,60.004696,23.0758,,60.00463,25.44575,,60.004795,22.0406,,60.004562,22.461916,,47.67,73.95,75.0
2021-10-11 04:35:00.000,2,60.008724,91.444084,72084.445,60.00856,22.495934,,60.00856,25.788834,,60.008392,21.037983,,60.008583,22.12275,,44.37,83.56,89.0
2021-10-16 22:00:00.000,2,60.001915,98.404495,81168.36,60.001884,26.291948,,60.0019,26.208084,,60.001663,23.125221,,60.00167,22.779898,,31.946667,71.735,38.0
2021-10-27 12:20:00.000,2,59.979652,103.50937,80350.164,59.97976,26.710434,,59.980125,26.53515,,59.98002,22.971684,,59.97993,27.290634,,56.24,61.51,95.0
2021-10-14 12:00:00.000,2,59.960144,96.52842,80100.0,59.959934,26.04775,,59.96012,26.469433,,59.96003,22.177366,,59.960163,21.844084,,47.16,70.865,95.0
2021-10-11 13:55:00.000,2,60.018356,96.10188,76843.055,60.018353,24.69645,,60.018238,25.618984,,60.018353,22.71255,,60.018337,23.07355,,52.45,63.57,67.0
2021-10-31 00:30:00.000,2,60.017178,102.38075,80100.0,60.01706,26.677633,,60.017075,25.365217,,60.017044,20.98795,,60.017105,29.3482,,36.97,65.295,38.0
2021-10-27 07:25:00.000,2,59.99146,96.42756,77195.65,59.991566,24.97644,,59.991077,26.027102,,59.991024,20.641848,,59.991024,24.786339,,39.97,77.235,86.0
2021-10-18 13:10:00.000,2,59.991573,100.03941,82514.78,59.991177,26.278616,,59.991047,26.3724,,59.991325,23.42505,,59.99152,23.9646,,,47.75,64.0
2021-10-30 21:30:00.000,2,60.00157,103.32917,81100.0,60.001564,26.928333,,60.001717,25.771534,,60.001747,21.207884,,60.002106,29.42185,,71.26,77.475,25.0
2021-10-13 12:30:00.000,2,59.99797,96.35717,77056.664,59.99811,24.913567,,59.998077,26.533634,,59.998173,22.29355,,59.99815,22.61815,,41.75,77.585,94.0
2021-10-22 09:40:00.000,2,60.008205,96.060814,76719.375,60.00819,25.411932,,60.008167,26.243694,,60.008205,23.054543,,60.00797,21.349136,,28.32,67.21,89.0
2021-10-19 00:15:00.000,2,60.00352,98.37545,81069.78,60.00349,25.376917,,60.00349,26.603783,,60.00349,23.063334,,60.003677,23.330217,,49.73,68.155,60.0
2021-10-24 13:45:00.000,2,60.007744,99.99696,80600.0,60.008156,25.030533,,60.008163,25.991867,,60.008163,23.238033,,60.008434,25.737667,,33.53,70.195,89.0
2021-10-24 09:20:00.000,2,59.995815,99.8218,80800.0,59.995922,24.8963,,59.995922,26.052717,,59.995922,23.18615,,59.995922,25.683268,,31.68,68.45,97.0
2021-10-25 17:05:00.000,2,59.98919,96.998184,77747.72,59.989277,23.969366,,59.989277,26.1396,,59.989277,21.824383,,59.98937,25.064234,,53.15,79.92,64.0
