"Category","Series 1","Active Power","Hashrate","Heat Index","Operational"
Thu Nov 04 2021 13:20:00 GMT-0500 (CDT),,111.16975000000001,1386.0184485930622,51.24,18445
Thu Nov 04 2021 13:25:00 GMT-0500 (CDT),,111.21438333333334,1597.2361516591304,51.33,21108
Thu Nov 04 2021 13:30:00 GMT-0500 (CDT),,111.31751666666668,1593.470904326124,51.98,21110
Thu Nov 04 2021 13:35:00 GMT-0500 (CDT),,111.33248333333334,1595.0330864673074,51.98,21132
Thu Nov 04 2021 13:40:00 GMT-0500 (CDT),,111.35925,1594.089361357631,52.02,21116
Thu Nov 04 2021 13:45:00 GMT-0500 (CDT),,111.22620338983052,1596.0267594558518,52.54,21114
Thu Nov 04 2021 13:50:00 GMT-0500 (CDT),,111.21620000000001,1597.148456415266,52.95,21117
Thu Nov 04 2021 13:55:00 GMT-0500 (CDT),,111.24495,1597.054408379827,53.13,21115
Thu Nov 04 2021 14:00:00 GMT-0500 (CDT),,111.26993333333333,1598.302897971739,53.37,21147
Thu Nov 04 2021 14:05:00 GMT-0500 (CDT),,111.28025423728813,1596.8496495185304,53.47,21120
Thu Nov 04 2021 14:10:00 GMT-0500 (CDT),,111.31598333333334,1597.3388039448896,53.47,21118
Thu Nov 04 2021 14:15:00 GMT-0500 (CDT),,111.40231666666666,1598.366657075892,53.8,21125
Thu Nov 04 2021 14:20:00 GMT-0500 (CDT),,111.32751666666667,1597.7872056233382,53.91,21115
Thu Nov 04 2021 14:25:00 GMT-0500 (CDT),,111.41033333333333,1595.8107586848478,54.01,21122
Thu Nov 04 2021 14:30:00 GMT-0500 (CDT),,111.41958181818183,1594.1314604621507,54.54,21148
Thu Nov 04 2021 14:35:00 GMT-0500 (CDT),,111.50710169491525,1594.440347575021,54.66,21147
Thu Nov 04 2021 14:40:00 GMT-0500 (CDT),,111.46790196078432,1592.1844443397608,54.82,21130
Thu Nov 04 2021 14:45:00 GMT-0500 (CDT),,111.40846666666667,1595.3253787095196,55.31,21124
Thu Nov 04 2021 14:50:00 GMT-0500 (CDT),,111.45255932203389,1596.5145212200305,55.33,21128
Thu Nov 04 2021 14:55:00 GMT-0500 (CDT),,111.52888333333334,1597.1892752165293,55.4,21123
Thu Nov 04 2021 15:00:00 GMT-0500 (CDT),,111.39275,1597.7957275551612,55.02,21127
Thu Nov 04 2021 15:05:00 GMT-0500 (CDT),,111.46301724137932,1598.9138789367316,55.18,21147
Thu Nov 04 2021 15:10:00 GMT-0500 (CDT),,111.56064406779662,1599.557423120018,55.2,21152
Thu Nov 04 2021 15:15:00 GMT-0500 (CDT),,106.06483333333334,1596.965179626199,55.38,21139
Thu Nov 04 2021 15:20:00 GMT-0500 (CDT),,100.07106896551724,1599.0311452517317,55.49,21150
Thu Nov 04 2021 15:25:00 GMT-0500 (CDT),,111.4875,1600.8541851925802,55.29,21150
Thu Nov 04 2021 15:30:00 GMT-0500 (CDT),,111.528,1599.379757870143,55.78,21132
Thu Nov 04 2021 15:35:00 GMT-0500 (CDT),,111.53335,1599.3833645522413,55.67,21125
Thu Nov 04 2021 15:40:00 GMT-0500 (CDT),,111.33152542372882,1600.1187159484484,55.65,21135
Thu Nov 04 2021 15:45:00 GMT-0500 (CDT),,111.38951666666667,1600.3073392028427,56.07,21133
Thu Nov 04 2021 15:50:00 GMT-0500 (CDT),,111.60905000000001,1600.1461930715461,56.43,21135
Thu Nov 04 2021 15:55:00 GMT-0500 (CDT),,111.54895,1601.2019700401906,56.25,21160
Thu Nov 04 2021 16:00:00 GMT-0500 (CDT),,111.57033333333334,1599.992291116872,56.26,21138
Thu Nov 04 2021 16:05:00 GMT-0500 (CDT),,111.45457627118644,1600.829586698869,56.35,21138
Thu Nov 04 2021 16:10:00 GMT-0500 (CDT),,111.62273333333334,1598.817027567309,56.39,21140
Thu Nov 04 2021 16:15:00 GMT-0500 (CDT),,111.62166666666667,1597.4492398482867,56.62,21160
Thu Nov 04 2021 16:20:00 GMT-0500 (CDT),,111.68731666666667,1596.0272237651495,56.61,21161
Thu Nov 04 2021 16:25:00 GMT-0500 (CDT),,111.70225,1592.7655984872806,56.66,21162
Thu Nov 04 2021 16:30:00 GMT-0500 (CDT),,111.65056666666666,1592.9123865439285,56.66,21173
Thu Nov 04 2021 16:35:00 GMT-0500 (CDT),,111.66783333333333,1596.3021843158751,56.62,21171
Thu Nov 04 2021 16:40:00 GMT-0500 (CDT),,111.71655000000001,1598.8750370592898,56.66,21173
Thu Nov 04 2021 16:45:00 GMT-0500 (CDT),,111.70746666666668,1601.5511616475048,56.64,21193
Thu Nov 04 2021 16:50:00 GMT-0500 (CDT),,111.76308333333333,1602.506153760161,56.68,21198
Thu Nov 04 2021 16:55:00 GMT-0500 (CDT),,111.80289830508475,1604.0571359452224,56.64,21196
Thu Nov 04 2021 17:00:00 GMT-0500 (CDT),,111.80216666666666,1602.7732557321501,56.95,21204
Thu Nov 04 2021 17:05:00 GMT-0500 (CDT),,111.7934,1603.5403263341166,56.95,21198
Thu Nov 04 2021 17:10:00 GMT-0500 (CDT),,111.90111666666667,1599.2234994595908,56.95,21201
Thu Nov 04 2021 17:15:00 GMT-0500 (CDT),,110.79433333333333,1599.8862387597176,56.79,21200
Thu Nov 04 2021 17:20:00 GMT-0500 (CDT),,110.7171,1518.042109089762,56.79,21200
Thu Nov 04 2021 17:25:00 GMT-0500 (CDT),,110.76595,1494.5053561672908,56.71,21204
Thu Nov 04 2021 17:30:00 GMT-0500 (CDT),,111.88158333333334,1506.6000788227916,56.89,21196
Thu Nov 04 2021 17:35:00 GMT-0500 (CDT),,111.9905593220339,1524.50101900759,56.86,21199
Thu Nov 04 2021 17:40:00 GMT-0500 (CDT),,112.18033898305086,1527.218821909528,56.79,21196
Thu Nov 04 2021 17:45:00 GMT-0500 (CDT),,112.41851666666666,1540.8138771466029,56.52,21191
Thu Nov 04 2021 17:50:00 GMT-0500 (CDT),,112.41565,1548.5554122667406,56.52,21195
Thu Nov 04 2021 17:55:00 GMT-0500 (CDT),,112.37323333333333,1553.261273252248,56.39,21196
Thu Nov 04 2021 18:00:00 GMT-0500 (CDT),,112.43816666666666,1553.230368540789,56.23,21198
Thu Nov 04 2021 18:05:00 GMT-0500 (CDT),,112.35101666666667,1556.1190177562478,55.89,21195
Thu Nov 04 2021 18:10:00 GMT-0500 (CDT),,111.52956666666667,1549.9084512552313,55.89,21191
Thu Nov 04 2021 18:15:00 GMT-0500 (CDT),,112.04138333333334,1476.490418195136,55.47,21008
Thu Nov 04 2021 18:20:00 GMT-0500 (CDT),,111.65378333333334,1463.3897468573866,55.24,21187
Thu Nov 04 2021 18:25:00 GMT-0500 (CDT),,112.56009999999999,1457.2860621318725,54.93,21189
Thu Nov 04 2021 18:30:00 GMT-0500 (CDT),,112.88641666666668,1462.9045087393333,54.45,21193
Thu Nov 04 2021 18:35:00 GMT-0500 (CDT),,113.71520000000001,1502.4784438855204,54.34,21137
Thu Nov 04 2021 18:40:00 GMT-0500 (CDT),,113.74371666666667,1534.1618503750683,54.03,21183
Thu Nov 04 2021 18:45:00 GMT-0500 (CDT),,113.93469491525424,1555.6363563679536,53.13,21181
Thu Nov 04 2021 18:50:00 GMT-0500 (CDT),,114.03935,1571.3554125464775,52.56,21189
Thu Nov 04 2021 18:55:00 GMT-0500 (CDT),,114.04095000000001,1583.8269916066008,52.5,21185
Thu Nov 04 2021 19:00:00 GMT-0500 (CDT),,113.95715,1589.0577581696875,51.98,21190
Thu Nov 04 2021 19:05:00 GMT-0500 (CDT),,114.11664999999999,1595.328930942722,51.76,21187
Thu Nov 04 2021 19:10:00 GMT-0500 (CDT),,114.18141666666666,1588.8498851718475,51.76,21183
Thu Nov 04 2021 19:15:00 GMT-0500 (CDT),,114.32368333333334,1593.7893616785846,50.99,21184
Thu Nov 04 2021 19:20:00 GMT-0500 (CDT),,114.39635593220339,1598.4597963962565,50.36,21187
Thu Nov 04 2021 19:25:00 GMT-0500 (CDT),,114.2874,1601.3299719059162,50.2,21186
Thu Nov 04 2021 19:30:00 GMT-0500 (CDT),,114.16935593220339,1604.5512503169098,50.09,21189
Thu Nov 04 2021 19:35:00 GMT-0500 (CDT),,114.23945,1605.5911175117294,50.07,21180
Thu Nov 04 2021 19:40:00 GMT-0500 (CDT),,114.22993333333334,1606.4693010091041,49.82,21182
Thu Nov 04 2021 19:45:00 GMT-0500 (CDT),,114.152,1607.184930725645,49.44,21184
Thu Nov 04 2021 19:50:00 GMT-0500 (CDT),,114.23906666666667,1607.361936261626,48.81,21179
Thu Nov 04 2021 19:55:00 GMT-0500 (CDT),,114.27510000000001,1607.4481404007245,48.63,21178
Thu Nov 04 2021 20:00:00 GMT-0500 (CDT),,114.24275000000002,1608.0448786456095,48.2,21180
Thu Nov 04 2021 20:05:00 GMT-0500 (CDT),,114.19061016949152,1608.4110022010104,48.18,21180
Thu Nov 04 2021 20:10:00 GMT-0500 (CDT),,114.21986666666666,1608.6588222444304,48.18,21183
Thu Nov 04 2021 20:15:00 GMT-0500 (CDT),,114.16428333333333,1608.7018072495212,48.22,21179
Thu Nov 04 2021 20:20:00 GMT-0500 (CDT),,114.15570000000001,1608.6539285394422,47.91,21180
Thu Nov 04 2021 20:25:00 GMT-0500 (CDT),,114.11495,1608.5470170426117,46.99,21178
Thu Nov 04 2021 20:30:00 GMT-0500 (CDT),,114.04715,1608.9579375070875,46.92,21183
Thu Nov 04 2021 20:35:00 GMT-0500 (CDT),,114.08336666666668,1609.001455275445,46.83,21180
Thu Nov 04 2021 20:40:00 GMT-0500 (CDT),,114.0108,1608.689239328332,46.35,21177
Thu Nov 04 2021 20:45:00 GMT-0500 (CDT),,114.02888333333334,1607.6256342330323,46,21176
Thu Nov 04 2021 20:50:00 GMT-0500 (CDT),,114.04183333333334,1605.3781935744682,45.99,21180
Thu Nov 04 2021 20:55:00 GMT-0500 (CDT),,114.06765,1606.0283220096494,45.88,21179
Thu Nov 04 2021 21:00:00 GMT-0500 (CDT),,114.11281355932203,1607.0465754688812,45.82,21187
Thu Nov 04 2021 21:05:00 GMT-0500 (CDT),,114.0896,1607.4466976821384,45.72,21180
Thu Nov 04 2021 21:10:00 GMT-0500 (CDT),,114.08288333333333,1601.3822786718777,45.72,21187
Thu Nov 04 2021 21:15:00 GMT-0500 (CDT),,114.14321666666666,1603.5432475530513,45.68,21165
Thu Nov 04 2021 21:20:00 GMT-0500 (CDT),,114.08918333333334,1604.5299491301603,45.01,21179
Thu Nov 04 2021 21:25:00 GMT-0500 (CDT),,114.08871186440679,1605.6439498472873,44.92,21181
Thu Nov 04 2021 21:30:00 GMT-0500 (CDT),,114.09416666666668,1607.3816449220335,44.73,21180
Thu Nov 04 2021 21:35:00 GMT-0500 (CDT),,114.07338983050848,1608.097714027753,44.65,21180
Thu Nov 04 2021 21:40:00 GMT-0500 (CDT),,114.06566101694915,1608.7405939756977,44.73,21179
Thu Nov 04 2021 21:45:00 GMT-0500 (CDT),,114.14903333333334,1609.2446255331047,44.51,21182
Thu Nov 04 2021 21:50:00 GMT-0500 (CDT),,114.14353333333334,1326.310929236142,,17506
Thu Nov 04 2021 21:55:00 GMT-0500 (CDT),,114.11146666666667,1608.8740155809999,,21177
Thu Nov 04 2021 22:00:00 GMT-0500 (CDT),,114.08868333333334,1608.8053160641985,,21176
Thu Nov 04 2021 22:05:00 GMT-0500 (CDT),,114.11281666666667,1608.8587671794996,,21176
Thu Nov 04 2021 22:10:00 GMT-0500 (CDT),,114.09416666666668,1608.8269442151618,,21178
Thu Nov 04 2021 22:15:00 GMT-0500 (CDT),,114.09558333333334,1609.2430538830322,,21174
Thu Nov 04 2021 22:20:00 GMT-0500 (CDT),,114.08041666666666,1609.1735836961927,,21175
Thu Nov 04 2021 22:25:00 GMT-0500 (CDT),,114.05426666666668,1609.2665702325603,,21174
Thu Nov 04 2021 22:30:00 GMT-0500 (CDT),,114.06143333333334,1609.8009023495454,,21175
Thu Nov 04 2021 22:35:00 GMT-0500 (CDT),,114.0842372881356,1609.3327758045498,,21171
Thu Nov 04 2021 22:40:00 GMT-0500 (CDT),,114.04441666666666,1609.6695037070967,,21180
Thu Nov 04 2021 22:45:00 GMT-0500 (CDT),,114.02016666666667,1609.0571401435086,,21170
Thu Nov 04 2021 22:50:00 GMT-0500 (CDT),,114.00676666666666,1609.417494557645,,21176
Thu Nov 04 2021 22:55:00 GMT-0500 (CDT),,114.04058333333334,1609.3567467142104,,21179
Thu Nov 04 2021 23:00:00 GMT-0500 (CDT),,114.02863333333333,1609.5368364057,,21182
Thu Nov 04 2021 23:05:00 GMT-0500 (CDT),,114.23598333333334,1608.8516213412531,,21174
Thu Nov 04 2021 23:10:00 GMT-0500 (CDT),,114.21546666666667,1609.4245792293636,,21182
Thu Nov 04 2021 23:15:00 GMT-0500 (CDT),,114.22145,1609.4127958985894,,21183
Thu Nov 04 2021 23:20:00 GMT-0500 (CDT),,114.19080000000001,1609.259508734365,,21184
Thu Nov 04 2021 23:25:00 GMT-0500 (CDT),,114.19908333333335,1610.0530272772698,43.32,21189
Thu Nov 04 2021 23:30:00 GMT-0500 (CDT),,114.22376666666668,1610.018889214921,43.03,21190
Thu Nov 04 2021 23:35:00 GMT-0500 (CDT),,114.19915,1609.8793230401816,42.96,21185
Thu Nov 04 2021 23:40:00 GMT-0500 (CDT),,114.1954,1610.296615981583,42.93,21194
Thu Nov 04 2021 23:45:00 GMT-0500 (CDT),,114.23408333333333,1610.3773362552809,42.78,21195
Thu Nov 04 2021 23:50:00 GMT-0500 (CDT),,114.21463333333334,1610.5495340828018,42.84,21199
Thu Nov 04 2021 23:55:00 GMT-0500 (CDT),,114.19538333333334,1610.6370519526013,42.76,21196
Fri Nov 05 2021 00:00:00 GMT-0500 (CDT),,114.20223333333334,1611.1222780004196,42.73,21199
Fri Nov 05 2021 00:05:00 GMT-0500 (CDT),,114.16898333333333,1611.4729570535815,42.49,21205
Fri Nov 05 2021 00:10:00 GMT-0500 (CDT),,114.1305,1611.8006830487504,42.42,21209
Fri Nov 05 2021 00:15:00 GMT-0500 (CDT),,114.13888135593221,1611.6593585971304,42.55,21207
Fri Nov 05 2021 00:20:00 GMT-0500 (CDT),,114.18048275862068,1611.023906866221,41.99,21206
Fri Nov 05 2021 00:25:00 GMT-0500 (CDT),,114.23583333333335,1611.24574633751,42.37,21209
Fri Nov 05 2021 00:30:00 GMT-0500 (CDT),,114.2492,1612.0438127753448,42.13,21210
Fri Nov 05 2021 00:35:00 GMT-0500 (CDT),,114.22058333333334,1613.0482172797176,42.12,21215
Fri Nov 05 2021 00:40:00 GMT-0500 (CDT),,114.1928,1612.8181483775804,42.15,21224
Fri Nov 05 2021 00:45:00 GMT-0500 (CDT),,114.23313559322034,1612.347340704191,42.01,21214
Fri Nov 05 2021 00:50:00 GMT-0500 (CDT),,114.26441666666666,1613.0358701749203,41.45,21224
Fri Nov 05 2021 00:55:00 GMT-0500 (CDT),,114.23288135593222,1613.6717079580117,41.38,21225
Fri Nov 05 2021 01:00:00 GMT-0500 (CDT),,114.23066666666666,1614.1189072735215,41.23,21228
Fri Nov 05 2021 01:05:00 GMT-0500 (CDT),,114.32321666666667,1613.8975733250938,41.4,21229
Fri Nov 05 2021 01:10:00 GMT-0500 (CDT),,114.31976271186441,1613.5819131321603,41.4,21225
Fri Nov 05 2021 01:15:00 GMT-0500 (CDT),,114.25745,1611.3400467376791,41.38,21199
Fri Nov 05 2021 01:20:00 GMT-0500 (CDT),,114.21783333333335,1611.0476272102303,41.04,21191
Fri Nov 05 2021 01:25:00 GMT-0500 (CDT),,114.23094999999999,1611.6812850648398,41.04,21193
Fri Nov 05 2021 01:30:00 GMT-0500 (CDT),,114.20351666666667,1611.3512456555457,40.78,21190
Fri Nov 05 2021 01:35:00 GMT-0500 (CDT),,114.1992,1611.2579662481278,40.87,21189
Fri Nov 05 2021 01:40:00 GMT-0500 (CDT),,114.16853333333333,427.13776780325946,40.75,6324
Fri Nov 05 2021 01:45:00 GMT-0500 (CDT),,114.20155,427.2765484685797,41.11,6327
Fri Nov 05 2021 01:50:00 GMT-0500 (CDT),,114.29861016949154,427.32647495121233,40.96,6328
Fri Nov 05 2021 01:55:00 GMT-0500 (CDT),,114.32981666666666,428.20276532185,40.91,6366
Fri Nov 05 2021 02:00:00 GMT-0500 (CDT),,114.35335,428.9980495471308,40.64,6363
Fri Nov 05 2021 02:05:00 GMT-0500 (CDT),,114.41075000000001,429.32691052503026,40.69,6363
Fri Nov 05 2021 02:10:00 GMT-0500 (CDT),,114.39975,429.67744997891924,40.51,6364
Fri Nov 05 2021 02:15:00 GMT-0500 (CDT),,114.3187,429.7547734433795,40.33,6363
Fri Nov 05 2021 02:20:00 GMT-0500 (CDT),,114.45753333333333,429.9523000604,40.66,6363
Fri Nov 05 2021 02:25:00 GMT-0500 (CDT),,114.55421666666666,430.0044678983894,40.66,6364
Fri Nov 05 2021 02:30:00 GMT-0500 (CDT),,114.55238333333334,430.10303534189876,40.86,6365
Fri Nov 05 2021 02:35:00 GMT-0500 (CDT),,114.40322033898305,428.3441540054086,40.39,6365
Fri Nov 05 2021 02:40:00 GMT-0500 (CDT),,114.42261016949153,423.7193327662898,40.39,6360
Fri Nov 05 2021 02:45:00 GMT-0500 (CDT),,114.48288333333333,424.6033723113414,40.6,6361
Fri Nov 05 2021 02:50:00 GMT-0500 (CDT),,114.47362711864407,426.0364025043212,40.37,6365
Fri Nov 05 2021 02:55:00 GMT-0500 (CDT),,114.47327118644067,427.3498703133202,40.39,6366
Fri Nov 05 2021 03:00:00 GMT-0500 (CDT),,114.52127118644069,428.8454526302876,39.85,6368
Fri Nov 05 2021 03:05:00 GMT-0500 (CDT),,114.53693333333334,429.4286620596108,40.19,6370
Fri Nov 05 2021 03:10:00 GMT-0500 (CDT),,114.4641,427.6795193517596,40.19,6375
Fri Nov 05 2021 03:15:00 GMT-0500 (CDT),,114.53711666666666,424.58797557404046,39.72,6373
Fri Nov 05 2021 03:20:00 GMT-0500 (CDT),,114.54248333333334,426.39050307614946,40.06,6378
Fri Nov 05 2021 03:25:00 GMT-0500 (CDT),,114.37169999999999,428.39019129862027,39.65,6379
Fri Nov 05 2021 03:30:00 GMT-0500 (CDT),,114.5336,420.63266398837953,39.36,6383
Fri Nov 05 2021 03:35:00 GMT-0500 (CDT),,114.54611666666666,423.35084942474043,39.36,6388
Fri Nov 05 2021 03:40:00 GMT-0500 (CDT),,114.5962,427.9773327367504,39.42,6391
Fri Nov 05 2021 03:45:00 GMT-0500 (CDT),,114.58513333333333,430.2977502229698,39.36,6393
Fri Nov 05 2021 03:50:00 GMT-0500 (CDT),,114.63716666666667,431.2055589097701,39.45,6398
Fri Nov 05 2021 03:55:00 GMT-0500 (CDT),,114.60369999999999,432.0234826855408,39.49,6400
Fri Nov 05 2021 04:00:00 GMT-0500 (CDT),,114.13940000000001,432.76921962629064,39.43,6402
Fri Nov 05 2021 04:05:00 GMT-0500 (CDT),,113.46886666666667,396.49107255664023,39.78,6397
Fri Nov 05 2021 04:10:00 GMT-0500 (CDT),,113.60949152542373,396.59037738810883,39.78,6408
Fri Nov 05 2021 04:15:00 GMT-0500 (CDT),,114.13528813559321,392.91716780987014,39.02,6403
Fri Nov 05 2021 04:20:00 GMT-0500 (CDT),,113.87370000000001,399.5431141443796,39,6403
Fri Nov 05 2021 04:25:00 GMT-0500 (CDT),,114.12505000000002,398.6740055542002,39.02,6409
Fri Nov 05 2021 04:30:00 GMT-0500 (CDT),,114.42233333333334,411.179145754699,39.07,6408
Fri Nov 05 2021 04:35:00 GMT-0500 (CDT),,114.4674,417.74034758444003,39.07,6407
Fri Nov 05 2021 04:40:00 GMT-0500 (CDT),,114.44093103448277,420.73269661867903,38.97,6408
Fri Nov 05 2021 04:45:00 GMT-0500 (CDT),,114.46915,423.8999188680214,38.8,6410
Fri Nov 05 2021 04:50:00 GMT-0500 (CDT),,114.49698333333335,427.52444674116117,38.46,6408
Fri Nov 05 2021 04:55:00 GMT-0500 (CDT),,114.42891666666667,429.1051982590104,38.43,6409
Fri Nov 05 2021 05:00:00 GMT-0500 (CDT),,114.46735,430.7484922483293,38.44,6409
Fri Nov 05 2021 05:05:00 GMT-0500 (CDT),,114.57383333333334,431.8094907726199,38.41,6409
Fri Nov 05 2021 05:10:00 GMT-0500 (CDT),,114.59045,432.4241416967502,,6407
Fri Nov 05 2021 05:15:00 GMT-0500 (CDT),,114.5351875,433.2065479610595,38.365,6409
Fri Nov 05 2021 05:20:00 GMT-0500 (CDT),,114.50041666666668,433.5915740947504,38.37,6408
Fri Nov 05 2021 05:25:00 GMT-0500 (CDT),,114.4825,433.83352761194124,38.39,6408
Fri Nov 05 2021 05:30:00 GMT-0500 (CDT),,114.53328333333334,433.9903819180295,38.32,6409
Fri Nov 05 2021 05:35:00 GMT-0500 (CDT),,114.55395,434.0537754050794,38.32,6409
Fri Nov 05 2021 05:40:00 GMT-0500 (CDT),,114.53441666666666,434.16544394554955,38.26,6409
Fri Nov 05 2021 05:45:00 GMT-0500 (CDT),,114.52238333333334,433.99249467386056,38.21,6406
Fri Nov 05 2021 05:50:00 GMT-0500 (CDT),,114.55825454545455,434.20963378880884,38.21,6409
Fri Nov 05 2021 05:55:00 GMT-0500 (CDT),,114.58376666666666,434.07591704087156,38.17,6407
Fri Nov 05 2021 06:00:00 GMT-0500 (CDT),,114.59861666666667,434.21811707395983,37.69,6408
Fri Nov 05 2021 06:05:00 GMT-0500 (CDT),,114.62396666666667,429.61579398009127,37.67,6406
Fri Nov 05 2021 06:10:00 GMT-0500 (CDT),,114.69973333333334,429.7750375990094,37.67,6403
Fri Nov 05 2021 06:15:00 GMT-0500 (CDT),,114.71296666666667,431.63754292771995,37.56,6406
Fri Nov 05 2021 06:20:00 GMT-0500 (CDT),,114.6946779661017,432.7523046469408,37.92,6409
Fri Nov 05 2021 06:25:00 GMT-0500 (CDT),,114.65270000000001,433.2202848522011,37.45,6410
Fri Nov 05 2021 06:30:00 GMT-0500 (CDT),,114.67473333333334,433.5168323897597,37.8,6407
Fri Nov 05 2021 06:35:00 GMT-0500 (CDT),,114.66103333333334,433.7917094209615,37.78,6409
Fri Nov 05 2021 06:40:00 GMT-0500 (CDT),,114.66775862068967,433.94626528631966,37.76,6407
Fri Nov 05 2021 06:45:00 GMT-0500 (CDT),,114.6746779661017,433.99608485564994,37.8,6406
Fri Nov 05 2021 06:50:00 GMT-0500 (CDT),,114.67450000000001,434.16702002306226,37.76,6408
Fri Nov 05 2021 06:55:00 GMT-0500 (CDT),,114.61483333333334,434.0470846387499,37.49,6408
Fri Nov 05 2021 07:00:00 GMT-0500 (CDT),,114.58318333333334,434.10363965232114,37.63,6405
Fri Nov 05 2021 07:05:00 GMT-0500 (CDT),,114.61316666666667,434.0270254225998,37.53,6406
Fri Nov 05 2021 07:10:00 GMT-0500 (CDT),,114.59116949152542,434.20026258976014,37.53,6410
Fri Nov 05 2021 07:15:00 GMT-0500 (CDT),,114.58598333333335,434.1716719353809,37.74,6409
Fri Nov 05 2021 07:20:00 GMT-0500 (CDT),,114.54115,434.2990060209505,37.65,6408
Fri Nov 05 2021 07:25:00 GMT-0500 (CDT),,114.52620338983051,434.14220134773075,37.65,6406
Fri Nov 05 2021 07:30:00 GMT-0500 (CDT),,114.46561016949153,434.13147180079943,37.67,6406
Fri Nov 05 2021 07:35:00 GMT-0500 (CDT),,114.44643333333333,434.21376556209077,37.67,6408
Fri Nov 05 2021 07:40:00 GMT-0500 (CDT),,114.40136666666668,434.3041688806618,37.67,6407
Fri Nov 05 2021 07:45:00 GMT-0500 (CDT),,114.39195,434.3651003274295,37.67,6410
Fri Nov 05 2021 07:50:00 GMT-0500 (CDT),,114.42265,434.2834924093098,37.06,6407
Fri Nov 05 2021 07:55:00 GMT-0500 (CDT),,114.33613333333334,434.3191369054207,37.33,6410
Fri Nov 05 2021 08:00:00 GMT-0500 (CDT),,114.33213333333333,434.31913690542063,37.33,6410
Fri Nov 05 2021 08:05:00 GMT-0500 (CDT),,114.34305,,37.09,
Fri Nov 05 2021 08:10:00 GMT-0500 (CDT),,114.34838333333333,,37.09,
Fri Nov 05 2021 08:15:00 GMT-0500 (CDT),,114.38735,,37.51,
Fri Nov 05 2021 08:20:00 GMT-0500 (CDT),,114.4762,,37.51,
Fri Nov 05 2021 08:25:00 GMT-0500 (CDT),,114.46393333333334,,38.21,
Fri Nov 05 2021 08:30:00 GMT-0500 (CDT),,114.3678,,39.47,
Fri Nov 05 2021 08:35:00 GMT-0500 (CDT),,114.42226666666667,,39.67,
Fri Nov 05 2021 08:40:00 GMT-0500 (CDT),,114.4314,,39.97,
Fri Nov 05 2021 08:45:00 GMT-0500 (CDT),,114.47262711864407,,40.48,
Fri Nov 05 2021 08:50:00 GMT-0500 (CDT),,114.50278333333334,,40.89,
Fri Nov 05 2021 08:55:00 GMT-0500 (CDT),,114.54123333333334,,41.63,
Fri Nov 05 2021 09:00:00 GMT-0500 (CDT),,114.57433333333333,,41.38,
Fri Nov 05 2021 09:05:00 GMT-0500 (CDT),,114.72225,,41.83,
Fri Nov 05 2021 09:10:00 GMT-0500 (CDT),,114.76281666666667,,41.83,
Fri Nov 05 2021 09:15:00 GMT-0500 (CDT),,114.55443333333334,,42.08,
Fri Nov 05 2021 09:20:00 GMT-0500 (CDT),,113.58351666666667,,42.51,
Fri Nov 05 2021 09:25:00 GMT-0500 (CDT),,114.20223333333334,,42.89,
Fri Nov 05 2021 09:30:00 GMT-0500 (CDT),,114.11255000000001,,44.87,
Fri Nov 05 2021 09:35:00 GMT-0500 (CDT),,114.35433333333334,,45.03,
Fri Nov 05 2021 09:40:00 GMT-0500 (CDT),,114.6936,405.46626498451985,45.64,6389
Fri Nov 05 2021 09:45:00 GMT-0500 (CDT),,114.90991666666667,415.9530973541297,45.41,6403
Fri Nov 05 2021 09:50:00 GMT-0500 (CDT),,114.94398333333334,425.3890742455695,45.55,6401
Fri Nov 05 2021 09:55:00 GMT-0500 (CDT),,114.93595,429.5003136261197,45.63,6405
Fri Nov 05 2021 10:00:00 GMT-0500 (CDT),,114.92915254237288,430.91746742505023,46.9,6404
Fri Nov 05 2021 10:05:00 GMT-0500 (CDT),,114.93206666666667,432.097284790661,47.1,6404
Fri Nov 05 2021 10:10:00 GMT-0500 (CDT),,115.02430000000001,430.9786283809514,47.1,6400
Fri Nov 05 2021 10:15:00 GMT-0500 (CDT),,114.93525,430.1074043704393,48.07,6402
Fri Nov 05 2021 10:20:00 GMT-0500 (CDT),,114.94801666666667,432.29070349015103,48.02,6417
Fri Nov 05 2021 10:25:00 GMT-0500 (CDT),,114.94516666666667,433.22287283803064,48.52,6414
Fri Nov 05 2021 10:30:00 GMT-0500 (CDT),,114.96721666666667,433.6572240026394,48.25,6414
Fri Nov 05 2021 10:35:00 GMT-0500 (CDT),,115.04228813559322,434.13358955511956,48.99,6416
Fri Nov 05 2021 10:40:00 GMT-0500 (CDT),,114.98608474576271,427.9349118751007,49.46,6415
Fri Nov 05 2021 10:45:00 GMT-0500 (CDT),,114.97126666666666,429.5109652129389,49.71,6412
