hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
11/1/21 6:25,84637715.2,72259.37704,2656,6472.444277,33.46912651,2877.457831,2880.536145,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:30,85781683.64,90781.22737,616,578142.9545,39.10064935,3490.298701,3490.246753,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:30,84635993.48,74138.1336,2652,6778.33635,33.13574661,2880.758673,2882.892911,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:35,85781683.64,90846.46092,616,578442.8312,39.06493506,3489.441558,3489.649351,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:35,84637715.2,75638.52063,2656,7071.956325,33.12274096,2882.707831,2886.240964,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:40,85781683.64,90903.48438,616,578743.0455,38.83441558,3488.12987,3489.25974,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:40,84637715.2,77148.15853,2656,7371.240964,33.10466867,2886.335843,2886.225904,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:45,85781683.64,90951.83782,616,579042.8442,38.86688312,3485.318182,3488.155844,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:45,84637715.2,77713.55773,2656,7670.84488,31.72590361,2883.277108,2881.843373,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:50,85781683.64,90995.86049,616,579343.013,38.84415584,3487.448052,3488.935065,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:50,84637715.2,77951.56603,2656,7970.317771,31.6189759,2884.236446,2885.587349,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:55,85781683.64,91034.66724,616,579642.8312,38.68506494,3486.61039,3486.519481,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:55,84637715.2,77931.14926,2656,8269.993976,31.68599398,2887.164157,2886.707831,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 7:00,85781683.64,91069.33876,616,579943.0649,38.68831169,3485,3486.103896,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 7:00,84637715.2,77929.12352,2656,8569.495482,30.99322289,2885.506024,2886.957831,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 7:05,85781683.64,91100.43622,616,580242.8247,38.58116883,3484.428571,3486.350649,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 7:05,84637715.2,78015.06044,2656,8869.006024,30.84111446,2887.927711,2888.292169,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 7:10,85781683.64,91128.76047,616,580543.013,38.42857143,3484.772727,3482.87013,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 7:10,84637715.2,78050.3221,2656,9168.599398,31.16340361,2889.762048,2893.596386,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 7:15,85781683.64,91155.08293,616,580842.8571,38.69480519,3486.577922,3486.857143,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 7:15,84637715.2,78084.63294,2656,9468.14759,31.58433735,2892.837349,2894.027108,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 7:20,85781683.64,91178.48286,616,581143.0714,38.66883117,3484.915584,3485.064935,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 7:20,84508529.64,67228.99883,2656,9375.487952,31.21159639,2533.120482,2824.39759,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 7:25,85781683.64,91201.4846,616,581442.8247,38.73376623,3487.305195,3488.038961,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 7:25,84637715.2,69394.38757,2656,9675.712349,31.59563253,2863.498494,2880.195783,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
