hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
10/2/21 12:50,85781683.64,91697.99396,154,1760999.026,39.08116883,3488.876623,3492.909091,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 13:05,85781683.64,91706.38269,154,1761898.935,38.67532468,3488.181818,3487.896104,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 13:20,85781683.64,91713.34822,154,1762798.987,39.1038961,3489.772727,3490.675325,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 13:35,85781683.64,91719.00612,154,1763698.877,39.51623377,3492.720779,3497.012987,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 13:50,85781683.64,91723.62037,154,1764598.877,38.71103896,3487.896104,3486.337662,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 14:05,85781683.64,91727.86186,154,1765498.929,39.80519481,3494.512987,3497.662338,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 14:20,85781683.64,91731.87583,154,1766398.955,39.20779221,3493.636364,3487.74026,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 14:35,85781683.64,91735.18509,154,1767298.929,39.39285714,3488.850649,3494.649351,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 14:50,85781683.64,91738.5286,154,1768198.987,41.18506494,3506.266234,3502.025974,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 15:05,85781683.64,91741.1634,154,1769098.994,40.86363636,3502.045455,3499.636364,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 15:20,85781683.64,91743.64641,154,1769998.974,41.68506494,3507.415584,3507.74026,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 15:35,85781683.64,91745.50105,154,1770898.994,40.58441558,3499.87013,3493.636364,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 15:50,85781683.64,91747.2517,154,1771798.948,40.35064935,3500.967532,3488.779221,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 16:05,85781683.64,91748.6155,154,1772698.974,40.59415584,3498.74026,3500.207792,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 16:20,85781683.64,91750.01365,154,1773598.955,39.80844156,3493.188312,3492.493506,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 16:35,85781683.64,91751.53192,154,1774498.89,41.13636364,3504.564935,3504.467532,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 16:50,85781683.64,91752.87997,154,1775398.981,41.23376623,3504.941558,3503.532468,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 17:05,85781683.64,91754.08341,154,1776299.039,39.66883117,3491.733766,3493.584416,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 17:20,85781683.64,91755.17848,154,1777199.065,39.72402597,3494.525974,3495.922078,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 17:35,85781683.64,91756.42302,154,1778099,39.74025974,3501.383117,3498.103896,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 17:50,85781683.64,91757.63676,154,1778999.039,39.98051948,3501.201299,3500.38961,00c48284-5e32-49c8-81c2-dee946fdb764
